Тип ТС,Марка,Модель,Год выпуска,Цена поставщика,Регион склада,URL авто,Пробег,Тип КПП,Колесная формула,Мощность двигателя,Сидений,Спальных мест,Поставщик,Наша расчетная цена,Выгода,Рекомендация,Мин. аванс,Лизинговый платеж 0% / 48 мес.,Федеральный округ,Цена с НДС,Comment,Качество верификации,Верификация
Тягач,КамАЗ,5490-NEO,2018,3800000,Красноярск,https://spec.drom.ru/krasnoyarsk/truck/truck-tractor/kamaz-5490-neo-s5-2018g-v-87632499.html,,,4x2,,,,,4210000,410000,Горячая цена! Срочно брать!,0,122000.0,СФО,,,"0,38537",unclear
Тягач,КамАЗ,5490-NEO,2017,2760000,Челябинск,https://spec.drom.ru/chelyabinsk/truck/truck-tractor/sedelnyj-tjagach-kamaz-5490-s5-neo-2017-g-v-88466457.html,,,4x2,,,,,3160000,400000,Горячая цена! Срочно брать!,0,,УФО,,,"0,35535",unclear
Тягач,КамАЗ,5490-NEO,2017,2760000,Екатеринбург,https://spec.drom.ru/ekaterinburg/truck/truck-tractor/sedelnyj-tjagach-kamaz-5490-s5-neo-2017-g-v-88466262.html,,,4x2,,,,Global Truck Sales,3160000,400000,Горячая цена! Срочно брать!,0,,УФО,,,"0,35535",unclear
Тягач,КамАЗ,5490-S5,2019,4090000,Москва,https://spec.drom.ru/moskva/truck/truck-tractor/tjagach-kamaz-5490-s5-s-probegom-87667321.html,,,4x2,,,,,4490000,400000,Горячая цена! Срочно брать!,0,131000.0,ЦФО,,,,
Тягач,КамАЗ,5490-NEO,2017,2760000,Пермь,https://spec.drom.ru/perm/truck/truck-tractor/sedelnyj-tjagach-kamaz-5490-s5-neo-2017-g-v-88466259.html,,,4x2,,,,,3160000,400000,Горячая цена! Срочно брать!,0,,УФО,,,"0,35535",unclear
Тягач,КамАЗ,65116,2017,2400000,Екатеринбург,https://auto.ru/artic/used/sale/kamaz/65116/16552188-4a77eb2f/,149000.0,MT,6x4,300.0,3.0,1.0,,2790000,390000,Горячая цена! Срочно брать!,0,,УФО,,Продам Камаз 65116 А4  в отличном состоянии  С прицепом или без  Машина полностью обслужена  проблем нет  Более подробно по телефону  Рассмотрю любой вид продажи  звоните  пишите  Торг конечно есть,"0,42781",unclear
Тягач,КамАЗ,6460,2017,2700000,Архангельск,https://auto.ru/artic/used/sale/kamaz/6460/16681190-442a89f6/,160000.0,MT,6x4,400.0,2.0,1.0,,3080000,380000,Горячая цена! Срочно брать!,0,,СЗФО,,Состояние отличное  один хозяин,"0,40126",unclear
Тягач,МАЗ,5440,2016,1600000,Пенза,https://auto.ru/artic/used/sale/maz/5440/16044574-f22b8518/,350000.0,MT,4x2,410.0,2.0,2.0,,1980000,380000,Горячая цена! Срочно брать!,0,,ПФО,,В отличном состоянии   в одних руках  двигатель Рено  коробка ZF16  Обслуживался во время   ТО по регламенту  Масло в дв и кпп только синтетика   Пневмоподвеска  В комплектации есть сухой фен 4кв  производство г  Самара   Отдельно жидкостный подогреватель двигателя   подогрев топливного фильтра    противотуманки   2 бака 700л и 400 л  Датчик нагрузки на ось Маслоулавитель Антикоррозийная обработка ЕГР отключен Фары от калины  Резина примерно 70     Продаю в связи с обновлением парка авто   Не требует дополнительных вложений,"0,48906",unclear
Тягач,КамАЗ,,2017,3150000,Новокузнецк,https://spec.drom.ru/novokuznetsk/truck/truck-tractor/prodam-kamaz-88786804.html,,,6x4,,,,,3530000,380000,Горячая цена! Срочно брать!,0,,СФО,,,"0,36743",unclear
Тягач,Mercedes-Benz,,2017,4650000,Москва,https://spec.drom.ru/moskva/truck/truck-tractor/sedelnyj-tjagach-mercedes-benz-2017-goda-87664228.html,,,4x2,,,,"ООО ""Глобал Трак Сейлс""",5030000,380000,Горячая цена! Срочно брать!,0,149000.0,ЦФО,,,,
Тягач,MAN,TGS,2017,4750000,Новосибирск,https://auto.ru/artic/used/sale/man/tgs/16651892-7ac1e75e/,420000.0,MT,6x4,440.0,2.0,1.0,,5120000,370000,Горячая цена! Срочно брать!,0,152000.0,СФО,,,,
Тягач,МАЗ,5440,2017,1450000,Москва и Московская область,https://auto.ru/artic/used/sale/maz/5440/16737462-96611099/,260338.0,MT,4x2,310.0,2.0,1.0,,1820000,370000,Горячая цена! Срочно брать!,0,,ЦФО,,Машина на юридическом лице  единственный хозяин  была куплена новой через лизинговую компанию в мае 2017г  Пропуск в ТТК до 29 08 2021  Продажа в связи с обновлением парка  Обслуживалась в СТО  Беседы   Работает под рефрижератором  бакалея,"0,45747",unclear
Тягач,Mercedes-Benz,Actros,2017,5150000,Санкт-Петербург,https://auto.ru/artic/used/sale/mercedes/actros_t/16632764-0f90b99a/,390000.0,AT,6x4,408.0,2.0,1.0,,5520000,370000,Горячая цена! Срочно брать!,0,165000.0,СЗФО,,,,
Тягач,МАЗ,,2016,2100000,Кодинск,https://spec.drom.ru/kodinsk/truck/truck-tractor/maz-85713686.html,,,6x6,,,,,2450000,350000,Горячая цена! Срочно брать!,0,,СФО,,,"0,33385",unclear
Тягач,КамАЗ,5490,2017,2200000,Набережные Челны,https://auto.ru/artic/used/sale/kamaz/5490/16652076-387c66df/,543333.0,MT,4x2,440.0,2.0,1.0,,2550000,350000,Горячая цена! Срочно брать!,0,,ПФО,,Продаю Камаз 5490  440 л с  2017 г в  куплена 2018г  автономка  пробег 543 тыс  км  Полностью обслужена  вложений никаких не требует  сел  поехал работать  Для осмотра предварительно звоните  цена 2 200 000р  торг,"0,36828",unclear
Тягач,МАЗ,5440,2020,3250000,Тобольск,https://spec.drom.ru/tobolsk/truck/truck-tractor/sedelnyj-tjagach-maz-544028-520-031-61181489.html,,,4x2,,,,"ООО ""Компания СИМ-авто"" РусБизнесАвто",3600000,350000,Горячая цена! Срочно брать!,0,104000.0,,,,"0,34709",unclear
Тягач,Volvo,FH,2018,7800000,Ростов-на-Дону,https://auto.ru/artic/used/sale/volvo/fh_tractor/16670822-ec93cd03/,201000.0,MT,6x4,510.0,2.0,2.0,,8140000,340000,,10,250000.0,ЮФО,,,,
Тягач,МАЗ,5440,2016,1650000,Ульяновск,https://auto.ru/artic/used/sale/maz/5440/16724820-5920327a/,418000.0,MT,4x2,410.0,2.0,2.0,,1980000,330000,Горячая цена! Срочно брать!,0,,ПФО,,Модель МАЗ 5440В9 1420 031 Технически допустимая полная масса автопоезда  кг 44000 Технически допустимая полная масса автомобиля  кг 18450 Распределение полной массы   Нагрузка на переднюю ось  кг  6950   Нагрузка на задний мост  кг  11500 Технически допустимая нагрузка на седло  кгс 10500 Масса снаряженного автомобиля  кг 7800 Сдвиг ССУ Bs  мм 555 Габаритная длина не более L   мм 6000 Двигатель ЯМЗ 651 10  E 4  Мощность двигателя  кВт л с  302 411 Коробка передач ZF 16S1820 Число передач КП 16   передняя подвеска Параболическая малолистовая рессорная   задняя подвеска Пневматическая Передаточное число ведущих мостов 3 45 Топливный бак  л 500 Тип кабины Длинная с высокой крышей  с двумя спальными местами  Автономка  рация  магнитола  датчик нагрузки на ось  Машина на ходу  но требует ремонта  Подробности по телефону,"0,41101",unclear
Тягач,КамАЗ,5490-NEO,2020,4400000,Ростов-на-Дону,https://spec.drom.ru/rostov-na-donu/truck/truck-tractor/kamaz-5490-59013350.html,,,4x2,,,,,4730000,330000,Горячая цена! Срочно брать!,0,141000.0,ЮФО,,,,
Тягач,Mercedes-Benz,Axor 1840,2017,4700000,Москва,https://spec.drom.ru/moskva/truck/truck-tractor/sedelnyj-tjagach-mercedes-benz-axor-1840-2017-g-88760546.html,,,4x2,,,,"ООО ""АГТ-Трейдинг""",5030000,330000,Горячая цена! Срочно брать!,0,150000.0,ЦФО,,,,
Тягач,МАЗ,5440,2016,1350000,Воронеж,https://auto.ru/artic/used/sale/maz/5440/16569442-4ac883c6/,297965.0,MT,4x2,400.0,2.0,1.0,,1670000,320000,Горячая цена! Срочно брать!,0,,ЦФО,,,"0,46553",unclear
Тягач,МАЗ,5440,2016,1700000,Набережные Челны,https://auto.ru/artic/used/sale/maz/5440/16339038-910a17c1/,400000.0,MT,4x2,420.0,2.0,2.0,,2020000,320000,Горячая цена! Срочно брать!,0,,ПФО,,,1,unclear
Тягач,КамАЗ,65116,2017,2300000,Новосибирск,https://auto.ru/artic/used/sale/kamaz/65116/16164326-b1b30afc/,50000.0,MT,6x4,300.0,2.0,1.0,,2610000,310000,Горячая цена! Срочно брать!,0,,СФО,,Продается 3 седельный тягача  В эксплуатации два года  Пробеги   54000 км  104000 км  119000 км  ОТС  Возможна оплата по безналичному расчету с НДС  На все интересующие вопросы отвечу по телефону  Звонить в любое время  Своевременное техническое обслуживание  Готов к эксплуатации  Цена указана с НДС  Торг возможен при осмотре  Не требует дополнительных вложений  Оптовым покупателям   скидка,"0,38678",unclear
Тягач,Mercedes-Benz,Actros,2016,4500000,Калуга,https://auto.ru/artic/used/sale/mercedes/actros_t/16585000-a45b2c0a/,110000.0,AT,6x4,408.0,2.0,1.0,,4810000,310000,Горячая цена! Срочно брать!,0,144000.0,,,,,
Тягач,КамАЗ,5490 NEO,2019,3590000,Москва,https://auto.ru/artic/used/sale/kamaz/5490_neo/16728496-d9de8133/,235000.0,AT,4x2,400.0,2.0,1.0,БорнТракСервис,3900000,310000,Горячая цена! Срочно брать!,0,115000.0,ЦФО,Цена с НДС,,,ok
Тягач,Scania,P-series,2017,5500000,Голицыно,https://auto.ru/artic/used/sale/scania/p_1/16650280-ced732f9/,410000.0,,6x4,440.0,,,,5810000,310000,Горячая цена! Срочно брать!,0,176000.0,ЦФО,,,,
Тягач,МАЗ,6430,2016,1670000,Люберцы,https://auto.ru/artic/used/sale/maz/6430/16713957-e480f198/,143097.0,MT,4x2,410.0,2.0,2.0,PRO АВТО,1980000,310000,Горячая цена! Срочно брать!,0,,ЦФО,Цена с НДС,Техника с ГАРАНТИЕЙ  Резина  295 75 R22 5  средний остаток протектора  70  Подробную диагностику можете посмотреть на сайте  PRO АВТО   Напишите нам  и мы скинем ссылку на сайт  Компания  PRO АВТО    первая онлайн платформа по продаже проверенных тягачей и полуприцепов с пробегом  Занимаемся продажей проверенной коммерческой техники с пробегом  Предоставляем гарантию и возможность возврата или обмена  в течение 7 дней  Мы проводим профессиональный осмотр и подготовку техники перед продажей  Открыто и честно рассказываем о той технике  которую продаем  КАК МЫ ОСМАТРИВАЕМ ТЕХНИКУ В штате свои диагносты  которые осматривают технику так  как осмотрели бы вы сами  делают диагностику на лицензионное оборудование и все это снимают на видео  На основании полученных данных составляется оценкакаждого из параметров  КАК ПРИОБРЕСТИ У нас можно купить технику в кредит или лизинг  либо обменять свою технику по программе Trade IN  обменяй свой тягач на более свежий всего за 24 часа   Мы сотрудничаем с 26 лизинговыми компаниями и банками  Подберем для вас лучшие предложения на рынке  Звоните  Полная прозрачность по отношению к клиенту  Вы узнаете обо всех преимуществах и недостатках модели  Выбирая покупку техники в нашей компании  Вы можете быть спокойны за техническое состояние и юридическую чистоту грузовой техники  Технику можно осмотреть на площадке лично в рабочее время или на сайте компании  PRO АВТО,"0,45614",ok
Рефрижератор,Kässbohrer,FL,2018,4052000,Нижний Новгород,https://auto.ru/trailer/used/sale/kaessbohrer/fl/16727862-5be18c0b/,50000.0,,,,,,M7 TRUCK Нижний Новгород,4360000,308000,Горячая цена! Срочно брать!,0,130000.0,ПФО,,,,
Тягач,МАЗ,5440А9,2017,1870000,Пермь,https://spec.drom.ru/perm/truck/truck-tractor/maz5440-dvs-mersedes-89385674.html,,,4x2,,,,,2160000,290000,Горячая цена! Срочно брать!,0,,УФО,,,"0,34793",unclear
Тягач,MAN,BJ4189,2019,5700000,Владивосток,https://spec.drom.ru/vladivostok/truck/truck-tractor/tjagach-foton-auman-est-a-1846-mt-evro-5-68658470.html,,,4x2,,,,ДВ Автоцентр,5990000,290000,,10,182000.0,ДВФО,,,,
Тягач,МАЗ,5440,2018,2350000,Самара,https://auto.ru/artic/used/sale/maz/5440/16711030-2b2ae458/,260000.0,,4x2,428.0,2.0,2.0,,2640000,290000,Горячая цена! Срочно брать!,0,75000.0,ПФО,,Своевременное техническое обслуживание  Не требует дополнительных вложений  резина новая на всех осях  виалон  возможна продажа с НДС  Прицеп не продается,"0,52044",unclear
Тягач,КамАЗ,5490-S5,2016,1990000,Краснодар,https://spec.drom.ru/krasnodar/truck/truck-tractor/kamaz-5490-s5-2016-87748888.html,,,4x2,,,,,2280000,290000,Горячая цена! Срочно брать!,0,,ЮФО,,,"0,33385",unclear
Тягач,МАЗ,5440,2016,1695000,Брянск,https://auto.ru/artic/used/sale/maz/5440/15764038-ceef0a9d/,186514.0,MT,4x2,412.0,2.0,2.0,,1980000,285000,Горячая цена! Срочно брать!,0,,ЦФО,,,1,unclear
Тягач,Scania,P-series,2016,4200000,Москва,https://auto.ru/artic/used/sale/scania/p_1/16634898-85108fbe/,620000.0,MT,4x2,440.0,2.0,1.0,АвтоБан,4480000,280000,Горячая цена! Срочно брать!,0,134000.0,ЦФО,,,,
Тягач,Scania,,2017,5500000,Красноярск,https://spec.drom.ru/krasnoyarsk/truck/truck-tractor/skanija-g440la4x2hna-2017-g-88222451.html,,,4x2,,,,,5770000,270000,,10,176000.0,СФО,,,,
Тягач,КамАЗ,5490,2020,4460000,Ростов-на-Дону,https://spec.drom.ru/rostov-na-donu/truck/truck-tractor/prodaju-kamaz-5490-001-68-mercedes-tjagach-38889711.html,,,4x2,,,,,4730000,270000,Горячая цена! Срочно брать!,0,143000.0,ЮФО,,,,
Тягач,MAN,TGS 33.480,2017,5000000,Владивосток,https://spec.drom.ru/vladivostok/truck/truck-tractor/prodam-tjagach-84453089.html,,,6x4,,,,ИП Садчиков,5270000,270000,Горячая цена! Срочно брать!,0,160000.0,ДВФО,,,,
Тягач,Volvo,,2019,7300000,Магадан,https://spec.drom.ru/magadan/truck/truck-tractor/tjagach-sedelnyj-volvo-fm-truck-4x4-87425760.html,,,4x4,,,,Балтийский лизинг,7570000,270000,,10,234000.0,,,,,
Тягач,КамАЗ,5490-S5,2017,2900000,Москва,https://spec.drom.ru/moskva/truck/truck-tractor/kamaz-5490-s5-tjagach-b-u-2017-g-65051km-85219417.html,,,4x2,,,,"ООО ""Спец техника""",3160000,260000,Горячая цена! Срочно брать!,0,,ЦФО,,,,
Тягач,IVECO,Trakker,2017,5500000,Комсомольск-на-Амуре,https://spec.drom.ru/komsomolsk-na-amure/truck/truck-tractor/sedelnyj-tjagach-lveko-traker-84032318.html,,,6x6,,,,,5760000,260000,,10,,,,,,
Тягач,КамАЗ,,2016,3000000,Набережные Челны,https://spec.drom.ru/naberezhnye-chelny/truck/truck-tractor/kamaz-53504-tjagach-2016gv-73047166.html,,,6x6,,,,,3250000,250000,Горячая цена! Срочно брать!,0,,ПФО,,,,
Тягач,КамАЗ,53504-46,2016,3000000,Набережные Челны,https://spec.drom.ru/naberezhnye-chelny/truck/truck-tractor/kamaz-53504-46-73045762.html,,,6x6,,,,,3250000,250000,Горячая цена! Срочно брать!,0,,ПФО,,,,
Тягач,MAN,TGX 18.400,2017,4800000,Барнаул,https://spec.drom.ru/barnaul/truck/truck-tractor/man-tgx-18.400-bls-80085719.html,,,4x2,,,,«АлтАвто»,5050000,250000,,10,154000.0,СФО,,,,
Шторный,Krone,Krone,2016,1550000,Гулькевичи,https://auto.ru/trailer/used/sale/krone/krone/16700018-746405da/,110000.0,,,,,,,1800000,250000,Горячая цена! Срочно брать!,0,50000.0,ЮФО,,Прицеп эксплуатировался в одних руках   пробег в районе 110000 км  резина стоит с завода  остаток 40 50    было незначительное ДТП в левую сторону был порван тент   тент восстановлен и без дырок  но желательно заменить левый бок   Тормоза дисковые   оси Саф  Продаём как с НДС 1 700  можно в лизинг   нал 1 550 подробнее по телефону  Торг на месте,"0,43435",unclear
Тягач,КамАЗ,53504,2019,3950000,Челябинск,https://auto.ru/artic/used/sale/kamaz/53504/16140730-a7eb394b/,1000.0,MT,6x6,300.0,2.0,1.0,,4200000,250000,Горячая цена! Срочно брать!,0,126000.0,УФО,,,,
Тягач,Volvo,,2017,5500000,Санкт-Петербург,https://spec.drom.ru/sankt-peterburg/truck/truck-tractor/volvo-fh-4x2-2017-89205012.html,,,4x2,,,,"АО(Н) ""Вольво Восток""",5740000,240000,,10,176000.0,СЗФО,,,,
Рефрижератор,Kögel,S24,2018,3950000,Москва,https://auto.ru/trailer/used/sale/kogel/s24/16732974-0f6377b4/,100000.0,,,,,,M7 TRUCK Москва Юг,4190000,240000,Горячая цена! Срочно брать!,0,126000.0,ЦФО,,,,
Рефрижератор,Kögel,S24,2018,3950000,Нижний Новгород,https://auto.ru/trailer/used/sale/kogel/s24/16740370-95e7fbb4/,100000.0,,,,,,M7 TRUCK Нижний Новгород,4190000,240000,Горячая цена! Срочно брать!,0,126000.0,ПФО,,,,
Шторный,Koluman,,2017,1550000,Люберцы,https://auto.ru/trailer/used/sale/koluman/polupricep_shtorniy/16715337-b820a3b8/,,,,,,,Транспортная компания РОЗ-ГРУЗ,1790000,240000,Горячая цена! Срочно брать!,0,50000.0,ЦФО,Цена с НДС,Цена с НДС все документы в наличии   Собственник ТК Росгруз   работает Москва и обл   КОНИКИ Все стороны открываются   Год выпуска 2017    ABS    RSS  ОСИ SAF  Интегрированная подвеска  короб   Тормоза  барабанные длина   13 62 м  ширина   2 48 м  высота   2 77 м  Объем  93 куб м    Посреднические услуги не предлагать,"0,37708",ok
Тягач,КамАЗ,5490,2020,4500000,Набережные Челны,https://spec.drom.ru/naberezhnye-chelny/truck/truck-tractor/kamaz-5490-69852494.html,,,4x2,,,,,4730000,230000,,10,144000.0,ПФО,,,,
Тягач,МАЗ,6430С9-520-012 тягач,2018,3240000,Москва,https://spec.drom.ru/moskva/truck/truck-tractor/sedelnyj-tjagach-maz-6430s9-520-012-s-probegom-41987-km-87797677.html,,,6x4,,,,,3470000,230000,Горячая цена! Срочно брать!,0,104000.0,ЦФО,,,,
Тягач,МАЗ,6430С9-520-012,2018,3240000,Москва,https://spec.drom.ru/moskva/truck/truck-tractor/tjagach-sedelnyj-maz-6430s9-520-012-b-u-2018-g-41987-km-89272030.html,,,6x4,,,,,3470000,230000,Горячая цена! Срочно брать!,0,104000.0,ЦФО,,,,
Шторный,Koluman,,2016,1390000,Москва,https://auto.ru/trailer/used/sale/koluman/polupricep_shtorniy/16727918-3f00774d/,300.0,,,,,,EL TRUCKS,1610000,220000,Горячая цена! Срочно брать!,0,44000.0,ЦФО,Цена с НДС,Полуприцеп в отличном состоянии 2016 года выпуска по птс  куплен в 2018 году  Производство   Коlumаn Оtоmоtiv  Турция полный аналог KRONE  Общий вес 39 000  ширина кузoвa 2 480  высoта пeрeднeй стeнки 3 980  длина кузова 13 260  регулируемая высота крыши сдвижная крыша и бока размер шин 385 65R22 5  Стоимость указанна с НДС  возможна продажа в лизинг кредит,"0,43398",ok
Тягач,КамАЗ,5490-S5,2018,3990000,Ростов-на-Дону,https://spec.drom.ru/rostov-na-donu/truck/truck-tractor/kamaz-5490-s5-tjagach-b-u-2018-g-75145-km-akpp-87918332.html,,,4x2,,,,,4210000,220000,Горячая цена! Срочно брать!,0,128000.0,ЮФО,,,,
Тягач,КамАЗ,65116,2016,1859000,Кемерово,https://auto.ru/artic/used/sale/kamaz/65116/16545598-f8f3db99/,92345.0,MT,6x4,298.0,2.0,1.0,,2070000,211000,Горячая цена! Срочно брать!,0,,,,Продам Камаз 65116 в отличнейшем состоянии  Автомобиль приобретен у официального дилера 25 12 2016  эксплуатацию начал в марте 2017 Двигатель модель Cummins 6ISBe6 7 300  Евро 5  Объем 6 7 л   Дизель 298 л с  Коробка передач модель ZF9 Колесная формула 6х4 Груз ть   15 5 т   Полная м автопоезда   37850 кг   Нагр на седло   15т  Базовое шасси КАМАЗ 65116 Масса  Максимальный крутящий момент  Нм 1226 Размерность шин 11 00R22 5  установлены КАМА NF701 износ 30  Высота ССУ  мм   1340  Подвеска   рессорная МКБ  МОБ   есть  Топл бак  л   350  Пробег 92 345 км ABS  ПЖД  ТНВД   ТНВД BOSCH  система нейтрал ОГ AddBlue  рестайлинговая кабина  аэродинамический козырек тахограф российского стандарта с блоком СКЗИ  Установлено гидравлическое оборудование для подъема самосвального кузова полуприцепа  Возмежен обмен на легковой автомобиль Торг уместен  возможна оплата перечислением на расчетный счет  Своевременное техническое обслуживание  Посреднические услуги не предлагать   Не требует дополнительных вложений   Торг возможен при осмотре   Готов к эксплуатации  Автомобиль продается в формате аукциона  Указана минимальная цена,"0,41642",unclear
Тягач,МАЗ,5440,2020,3390000,Москва,https://spec.drom.ru/moskva/truck/truck-tractor/sedelnyj-tjagach-maz-5440s5-8520-031-motor-jamz-evro-5-kpp-zf9-81528378.html,,,4x2,,,,,3600000,210000,Горячая цена! Срочно брать!,0,108000.0,ЦФО,,,,
Тягач,КамАЗ,5490 NEO,2018,3150000,Иркутск,https://auto.ru/artic/used/sale/kamaz/5490_neo/16552436-469353c4/,330000.0,AT,4x2,401.0,2.0,1.0,,3360000,210000,Горячая цена! Срочно брать!,0,101000.0,СФО,,,,
Тягач,Volvo,,2018,6500000,Казань,https://spec.drom.ru/kazan/truck/truck-tractor/volvo-fh-460-2018-god-74315368.html,,,4x2,,,,,6710000,210000,,10,208000.0,ПФО,,,,
Тягач,Mercedes-Benz,Actros,2016,3990000,Челябинск,https://spec.drom.ru/chelyabinsk/truck/truck-tractor/sedelnyj-tjagach-mercedes-benz-actros-1841-2016-g-v-88038063.html,,,4x2,,,,,4190000,200000,,10,128000.0,УФО,,,,
Тягач,КамАЗ,5490,2019,4290000,Москва,https://spec.drom.ru/moskva/truck/truck-tractor/specpredlozhenie-kamaz-5490-v-nalichii-evro5-mkpp-baki-2h400-67535754.html,,,4x2,,,,,4490000,200000,,10,137000.0,ЦФО,,,,
Тягач,КамАЗ,5490,2019,4290000,Москва,https://spec.drom.ru/moskva/truck/truck-tractor/kamaz-5490-990010-87-sedelnyj-tjagach-evro-5-v-nalichii-67535433.html,,,4x2,,,,,4490000,200000,,10,137000.0,ЦФО,,,,
Тягач,МАЗ,5440В5-8420-031,2020,3400000,Краснодар,https://spec.drom.ru/krasnodar/truck/truck-tractor/sedelnyj-tjagach-maz-5440s5-8520-031-motor-jamz-evro-5-81528117.html,,,4x2,,,,"ООО ""ЮГБИЗНЕСАВТО""",3600000,200000,Горячая цена! Срочно брать!,0,109000.0,ЮФО,,,,
Тягач,Mercedes-Benz,Actros,2016,3990000,Челябинск,https://spec.drom.ru/chelyabinsk/truck/truck-tractor/sedelnyj-tjagach-mercedes-benz-actros-1841-2016-g-v-88019403.html,,,4x2,,,,,4190000,200000,,10,128000.0,УФО,,,,
Тягач,Mercedes-Benz,Actros,2016,3990000,Пермь,https://spec.drom.ru/perm/truck/truck-tractor/sedelnyj-tjagach-mercedes-benz-actros-1841-2016-g-v-88018933.html,,,4x2,,,,,4190000,200000,,10,128000.0,УФО,,,,
Тягач,Mercedes-Benz,Actros,2016,3990000,Пермь,https://spec.drom.ru/perm/truck/truck-tractor/sedelnyj-tjagach-mercedes-benz-actros-1841-2016-g-v-88038481.html,,,4x2,,,,,4190000,200000,,10,128000.0,УФО,,,,
Тягач,Mercedes-Benz,Actros,2016,3990000,Екатеринбург,https://spec.drom.ru/ekaterinburg/truck/truck-tractor/sedelnyj-tjagach-mercedes-benz-actros-1841-2016-g-v-88018936.html,,,4x2,,,,Global Truck Sales,4190000,200000,,10,128000.0,УФО,,,,
Тягач,Mercedes-Benz,Actros,2016,3990000,Екатеринбург,https://spec.drom.ru/ekaterinburg/truck/truck-tractor/sedelnyj-tjagach-mercedes-benz-actros-1841-2016-g-v-88038053.html,,,4x2,,,,Global Truck Sales,4190000,200000,,10,128000.0,УФО,,,,
Тягач,MAN,X3000,2020,6171390,Красноярск,https://spec.drom.ru/krasnoyarsk/truck/truck-tractor/tjagach-shacman-shaanxi-6x6-x3000-sx42584v385-g-v-2020-69020937.html,,,6x6,,,,,6370000,198610,,10,197000.0,СФО,,,,
Тягач,DAF,,2018,5890000,Санкт-Петербург,https://spec.drom.ru/sankt-peterburg/truck/truck-tractor/sedelnyj-tjagach-daf-2018-goda-88971899.html,,,4x2,,,,,6080000,190000,,10,188000.0,СЗФО,,,,
Бортовой,Тонар,9746,2017,900000,Красноярск,https://auto.ru/trailer/used/sale/tonar/9746/16712657-489a72ab/,,,,,,,,1090000,190000,Горячая цена! Срочно брать!,0,29000.0,СФО,,Продам полуприцеп ТОНАР  состояние хорошее  в наличии 4шт Торг возможен при осмотре,"0,3094",unclear
Тягач,КамАЗ,,2019,4300000,Екатеринбург,https://spec.drom.ru/ekaterinburg/truck/truck-tractor/tjagach-kamaz-5490-akpp-88437340.html,,,4x2,,,,,4490000,190000,,10,138000.0,УФО,,,,
Тягач,КамАЗ,44108,2017,3150000,,https://auto.ru/artic/used/sale/kamaz/44108/16705908-7d677c71/,15557.0,MT,6x6,300.0,2.0,1.0,ЕвропаТрак,3340000,190000,Горячая цена! Срочно брать!,0,,,,,,
Тягач,КамАЗ,65225,2020,5000000,Муравленко,https://spec.drom.ru/muravlenko/truck/truck-tractor/kamaz-65225-53-89211633.html,,,6x6,,,,,5180000,180000,,10,160000.0,,,,,
Тягач,КамАЗ,5490-NEO,2020,4555000,Краснодар,https://spec.drom.ru/krasnodar/truck/truck-tractor/kamaz-5490-neo-v-krasnodare-62756635.html,,,4x2,,,,,4730000,175000,,10,146000.0,ЮФО,,,,
Тягач,КамАЗ,53504,2018,4590000,Уфа,https://spec.drom.ru/ufa/truck/truck-tractor/tjagach-kamaz-53504-polupricep-cisterna-88222769.html,,,6x6,,,,,4760000,170000,,10,147000.0,ПФО,,,,
Тягач,КамАЗ,5490-S5,2017,2990000,Владимир,https://spec.drom.ru/vladimir/truck/truck-tractor/sedelnyj-tjagach-kamaz-5490-014-87-s-probegom-61383-km-79142212.html,,,4x2,,,,,3160000,170000,Горячая цена! Срочно брать!,0,,ЦФО,,,,
Тягач,КамАЗ,53504,2018,4590000,Екатеринбург,https://spec.drom.ru/ekaterinburg/truck/truck-tractor/tjagach-kamaz-53504-polupricep-cisterna-88222821.html,,,6x6,,,,,4760000,170000,,10,147000.0,УФО,,,,
Шторный,Koluman,,2017,1590000,Люберцы,https://auto.ru/trailer/used/sale/koluman/polupricep_shtorniy/16673872-3e6697e5/,199000.0,,,,,,ТРАК ПЛАТФОРМА,1760000,170000,Горячая цена! Срочно брать!,0,51000.0,ЦФО,,Шторный полуприцеп Koluman S  Шасси  Производство   Koluman Otomotiv Endustri A S  Мерсин Тарсус  Турция  Сварное шaсси изготовлено из стали ST52 3  высокопрочная    Тормозная система  двухконтурная системa Knorr Bremse  ЕBS 2S 2М представляет собой систему с электронным управлением и регулировкой тормозного давления с учетом нагрузки  антиблокиратором  ABS  и стабилизацией против опрокидывания  RSS   энергоaккумулятор с двойной мембраной  2 противооткaтных упорa   Год выпуска 2017  1 собственник  Объем  93 куб м  Тип осей  SAF  Интегрированная подвеска  короб    Все растентовки  пол ровный  рама без дефектов  тент целый  Ворота родные на 4 засова  ABS в рабочем состоянии  Корзина на 2 запасных колеса  коники  инструментальный ящик  Прицеп готов к работе   Цена указана с НДС  По вопросам приобретения звоните в отдел продаж компании  ТРАК ПЛАТФОРМА   Предлагаем срочный выкуп Вашего авто  быстрая реализация Вашего транспорта  Кредитование Лизинг  Любая форма оплаты,"0,38059",unclear
Рефрижератор,Kögel,S24,2018,4060000,Подольск,https://auto.ru/trailer/used/sale/kogel/s24/16463836-c7924692/,90000.0,,,,,,КомТоргТранс,4230000,170000,,10,130000.0,ЦФО,,,,
